...1,DOI,Title,trimmed_title,CombinedCites,CombinedAuthors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,DOI_missing,CitationURL,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Journal,row_id,ZoteroKey,PDFPath
28,10.1177/1948550616671997,Improving girls' sense of fit in science: Increasing the impact of role models,improving girls sense of fit in science increasing,74,"LT O'Brien, A Hitti, E Shaffer…",2017,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616671997,"https://scholar.google.com/scholar?cites=5344503555725458862&as_sdt=2005&sciodt=0,5&hl=en",29,FALSE,NA,74,12.33,19,4,6,A field experiment tested the effect of choosing a “favorite” role model on sense of fit in science among middle school girls. The girls participated in a 1-day science outreach event …,https://drive.google.com/file/d/19ynMhQiWnN785cCn3e2lZlpXmpAWAhwE/view,"https://scholar.google.com/scholar?q=related:rv3T46p9K0oJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,28,FFA847U7,/Users/haleylam/Zotero/storage/UHTSWQIB/O’Brien et al. - 2017 - Improving Girls’ Sense of Fit in Science Increasi.pdf
29,10.1177/1948550616671998,Real men don't say “cute” using automatic language analysis to isolate inaccurate aspects of stereotypes,real men dont say cute using automatic language an,36,"J Carpenter, D Preotiuc-Pietro…",2017,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616671998,"https://scholar.google.com/scholar?cites=812006708550254830&as_sdt=2005&sciodt=0,5&hl=en",63,FALSE,NA,36,6,12,3,6,"People associate certain behaviors with certain social groups. These stereotypical beliefs consist of both accurate and inaccurate associations. Using large-scale, data-driven …",https://www.academia.edu/download/77770978/cutespss.pdf,"https://scholar.google.com/scholar?q=related:7kBfmszTRAsJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,29,M65XSPPZ,/Users/haleylam/Zotero/storage/5YLJ8VPD/Carpenter et al. - 2017 - Real Men Don’t Say “Cute” Using Automatic Languag.pdf
30,10.1177/1948550616671999,An asymmetric moral conformity effect: Subjects conform to deontological but not consequentialist majorities,an asymmetric moral conformity effect subjects con,58,"DH Bostyn, A Roets",2017,Social Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616671999,"https://scholar.google.com/scholar?cites=12989090773608427400&as_sdt=2005&sciodt=0,5&hl=en",39,FALSE,NA,58,9.67,29,2,6,The present study investigated whether and to what extent people's judgments on trolley-type moral dilemmas are subject to conformity pressures. Trolley dilemmas contrast …,https://www.researchgate.net/profile/Dries-Bostyn/publication/308737680_An_Asymmetric_Moral_Conformity_Effect/links/5bb6f882299bf1049b6f80b5/An-Asymmetric-Moral-Conformity-Effect.pdf,"https://scholar.google.com/scholar?q=related:iO87TD2FQrQJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,30,SUWVBCJQ,/Users/haleylam/Zotero/storage/CBQBFQHF/Bostyn and Roets - 2017 - An Asymmetric Moral Conformity Effect Subjects Co.pdf
31,10.1177/1948550616672000,When does men's hostile sexism predict relationship aggression? The moderating role of partner commitment,when does mens hostile sexism predict relationship,70,"EJ Cross, NC Overall, MD Hammond…",2017,Social Psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616672000,"https://scholar.google.com/scholar?cites=16899194977787104407&as_sdt=2005&sciodt=0,5&hl=en",34,FALSE,NA,70,11.67,18,4,6,Hostile sexism encompasses aggressive attitudes toward women who contest men's power and suspicions that women will manipulate men by exploiting their relational dependence …,https://www.researchgate.net/profile/Emily-Cross-6/publication/309300329_When_Does_Mens_Hostile_Sexism_Predict_Relationship_Aggression_The_Moderating_Role_of_Partner_Commitment/links/59d5290b458515140ee43efd/When-Does-Mens-Hostile-Sexism-Predict-Relationship-Aggression-The-Moderating-Role-of-Partner-Commitment.pdf,"https://scholar.google.com/scholar?q=related:l8wQ6UsAhuoJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,31,PTTN5EZP,/Users/haleylam/Zotero/storage/9C6URY5E/Cross et al. - 2017 - When Does Men’s Hostile Sexism Predict Relationshi.pdf
32,10.1177/1948550616672851,Making intergroup contact more fruitful: Enhancing cooperation between Palestinian and Jewish-Israeli adolescents by fostering beliefs about group malleability,making intergroup contact more fruitful enhancing,48,"A Goldenberg, K Endevelt, S Ran…",2017,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616672851,"https://scholar.google.com/scholar?cites=14485239506568458347&as_sdt=2005&sciodt=0,5&hl=en",45,FALSE,NA,48,8,12,4,6,"For decades, increasing intergroup contact has been the preferred method for improving cooperation between groups. However, even proponents of this approach acknowledge that …",https://www.researchgate.net/profile/Amit-Goldenberg/publication/305409837_Making_intergroup_contact_more_fruitful_Enhancing_cooperation_between_Palestinian_and_Jewish_Israeli_adolescents_by_fostering_beliefs_about_group_malleability/links/57f7bf6008ae280dd0bcc5d3/Making-intergroup-contact-more-fruitful-Enhancing-cooperation-between-Palestinian-and-Jewish-Israeli-adolescents-by-fostering-beliefs-about-group-malleability.pdf,"https://scholar.google.com/scholar?q=related:a7B3y5XoBckJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,32,T9W6YTTK,/Users/haleylam/Zotero/storage/V38EYFGF/Goldenberg et al. - 2017 - Making Intergroup Contact More Fruitful Enhancing.pdf
33,10.1177/1948550616673874,"The importance of the baby boom cohort and the great recession in understanding age, period, and cohort patterns in happiness",the importance of the baby boom cohort and the gre,14,"AR Bardo, SM Lynch, KC Land",2017,Social psychological and …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616673874,"https://scholar.google.com/scholar?cites=7854270769640969028&as_sdt=2005&sciodt=0,5&hl=en",88,FALSE,NA,14,2.33,5,3,6,"Twenge, Sherman, and Lyubomirsky (TSL) claim that long-term cultural changes have increased young adults' happiness while reducing mature adults' happiness. To establish …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6188634/,"https://scholar.google.com/scholar?q=related:RBMvuqb5_2wJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,33,F2VYNXBM,/Users/haleylam/Zotero/storage/XMNKAKBQ/Bardo et al. - 2017 - The Importance of the Baby Boom Cohort and the Gre.pdf
34,10.1177/1948550616673875,A second chance for first impressions? Exploring the context-(in) dependent updating of implicit evaluations,a second chance for first impressions exploring th,44,"SM Brannon, B Gawronski",2017,… Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616673875,"https://scholar.google.com/scholar?cites=3689688191113353089&as_sdt=2005&sciodt=0,5&hl=en",49,FALSE,NA,44,7.33,22,2,6,"Research on implicit evaluation has yielded mixed results, with some studies suggesting that implicit evaluations are relatively resistant to change and others showing that implicit …",http://bertramgawronski.com/documents/BG2017SPPS.pdf,"https://scholar.google.com/scholar?q=related:gddDa9xnNDMJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,34,L9KZLBVF,/Users/haleylam/Zotero/storage/JWI8IRF8/Brannon and Gawronski - 2017 - A Second Chance for First Impressions Exploring t.pdf
35,10.1177/1948550616673876,The GRIM test: A simple technique detects numerous anomalies in the reporting of results in psychology,the grim test a simple technique detects numerous,170,"NJL Brown, JAJ Heathers",2017,… Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616673876,"https://scholar.google.com/scholar?cites=9922312915928100094&as_sdt=2005&sciodt=0,5&hl=en",9,FALSE,NA,170,28.33,85,2,6,We present a simple mathematical technique that we call granularity-related inconsistency of means (GRIM) for verifying the summary statistics of research reports in psychology. This …,http://www2.psych.purdue.edu/~gfrancis/Classes/PSY392/BrownHeathers2016.pdf,"https://scholar.google.com/scholar?q=related:_iwqwAYjs4kJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,35,EXXEY5EL,/Users/haleylam/Zotero/storage/3USS7HMX/Brown and Heathers - 2017 - The GRIM Test A Simple Technique Detects Numerous.pdf
36,10.1177/1948550616673877,"The interrelations between social class, personal relative deprivation, and prosociality",the interrelations between social class personal r,155,"MJ Callan, H Kim, AI Gheorghiu…",2017,Social Psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616673877,"https://scholar.google.com/scholar?cites=8267821664342881447&as_sdt=2005&sciodt=0,5&hl=en",15,FALSE,NA,155,25.83,39,4,6,We propose that personal relative deprivation (PRD)—the belief that one is worse off than similar others—plays a key role in the link between social class and prosociality. Across …,https://journals.sagepub.com/doi/full/10.1177/1948550616673877,"https://scholar.google.com/scholar?q=related:p7Rvuf8zvXIJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,36,9S7HETFL,"/Users/haleylam/Zotero/storage/N9FCX3IL/Callan et al. - 2017 - The Interrelations Between Social Class, Personal .pdf"
37,10.1177/1948550616673878,The illusion of moral superiority,the illusion of moral superiority,135,"BM Tappin, RT McKay",2017,Social psychological and personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616673878,"https://scholar.google.com/scholar?cites=14028821874807175023&as_sdt=2005&sciodt=0,5&hl=en",16,FALSE,NA,135,22.5,68,2,6,"Most people strongly believe they are just, virtuous, and moral; yet regard the average person as distinctly less so. This invites accusations of irrationality in moral judgment and …",https://journals.sagepub.com/doi/full/10.1177/1948550616673878,"https://scholar.google.com/scholar?q=related:b3cc0SpjsMIJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,37,GNBHM6XA,/Users/haleylam/Zotero/storage/TICPPSSK/Tappin and McKay - 2017 - The Illusion of Moral Superiority.pdf
38,10.1177/1948550616675667,Academic success of “tiger cubs” self-control (not IQ) predicts academic growth and explains girls' edge in Taiwan,academic success of tiger cubs selfcontrol not iq,13,"HY Wu, FYH Kung, HC Chen…",2017,… and Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616675667,"https://scholar.google.com/scholar?cites=15227050906877083939&as_sdt=2005&sciodt=0,5&hl=en",86,FALSE,NA,13,2.17,3,4,6,"Studies in the United States have shown that self-control can predict academic performance beyond intelligence quotient (IQ), which also explains why girls (vs. boys) tend to have …",https://www.researchgate.net/profile/Franki-Kung/publication/308673697_Academic_Success_of_Tiger_Cubs_Self-Control_not_IQ_Predicts_Academic_Growth_and_Explains_Girls'_Edge_in_Taiwan/links/5ae33e570f7e9b28594ac4f4/Academic-Success-of-Tiger-Cubs-Self-Control-not-IQ-Predicts-Academic-Growth-and-Explains-Girls-Edge-in-Taiwan.pdf,"https://scholar.google.com/scholar?q=related:I8EymR9aUdMJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,38,UIWFTNT6,/Users/haleylam/Zotero/storage/EMSG4X8V/Wu et al. - 2017 - Academic Success of “Tiger Cubs” Self-Control (no.pdf
39,10.1177/1948550616675668,Experienced adversity in life is associated with polarized and affirmed political attitudes,experienced adversity in life is associated with p,14,"D Randles, SJ Heine, M Poulin…",2017,Social Psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616675668,"https://scholar.google.com/scholar?cites=5080076238510922264&as_sdt=2005&sciodt=0,5&hl=en",87,FALSE,NA,14,2.33,4,4,6,"Many studies find that when made to feel uncertain, participants respond by affirming importantly held beliefs. However, while theories argue that these effects should persist over …",https://escholarship.org/content/qt7n36p848/qt7n36p848.pdf,"https://scholar.google.com/scholar?q=related:GJpYbGwOgEYJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,39,3GSZCFRG,/Users/haleylam/Zotero/storage/UDLE47RE/Randles et al. - 2017 - Experienced Adversity in Life Is Associated With P.pdf
40,10.1177/1948550616676878,She's not one of us: Group membership moderates the effect of fertility cues on attractiveness ratings,shes not one of us group membership moderates the,6,"ND Tidwell, PW Eastwick, A Kim",2017,Social Psychological and …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616676878,"https://scholar.google.com/scholar?cites=4549100618141163628&as_sdt=2005&sciodt=0,5&hl=en",96,FALSE,NA,6,1,2,3,6,The ability to differentiate in-group from out-group members on the basis of symbolic cues may be unique to Homo sapiens. The current research examined whether meaningful cues …,https://oaktrust.library.tamu.edu/bitstream/handle/1969.1/152619/TIDWELL-DISSERTATION-2014.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:bGDQ9-imIT8J:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,40,S8LF695P,/Users/haleylam/Zotero/storage/B7T5YI4C/Tidwell et al. - 2017 - She’s Not One of Us Group Membership Moderates th.pdf
41,10.1177/1948550616676879,Comparisons of daily behavior across 21 countries,comparisons of daily behavior across 21 countries,13,"EN Baranski, G Gardiner, E Guillaume…",2017,… personality science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616676879,"https://scholar.google.com/scholar?cites=8371570371980744714&as_sdt=2005&sciodt=0,5&hl=en",85,FALSE,NA,13,2.17,3,4,6,"While a large body of research has investigated cultural differences in behavior, this typical study assesses a single behavioral outcome, in a single context, compared across two …",https://elar.urfu.ru/bitstream/10995/102127/1/2-s2.0-85018965721.pdf,"https://scholar.google.com/scholar?q=related:CtgYGubKLXQJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,41,NVVVJ3C6,/Users/haleylam/Zotero/storage/I5FLGZUX/Baranski et al. - 2017 - Comparisons of Daily Behavior Across 21 Countries.pdf
42,10.1177/1948550616678454,Movin'on up? How perceptions of social mobility affect our willingness to defend the system,movinon up how perceptions of social mobility affe,185,"MV Day, ST Fiske",2017,… Psychological and Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550616678454,"https://scholar.google.com/scholar?cites=15011317524112752747&as_sdt=2005&sciodt=0,5&hl=en",8,FALSE,NA,185,30.83,93,2,6,People's motivation to rationalize and defend the status quo is a major barrier to societal change. Three studies tested whether perceived social mobility—beliefs about the likelihood …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6371776/,"https://scholar.google.com/scholar?q=related:a0BWO8HpUtAJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",SPPS,42,L3JKRR22,/Users/haleylam/Zotero/storage/6U2FC5DQ/Day and Fiske - 2017 - Movin’ on Up How Perceptions of Social Mobility A.pdf
